TimeStep,PosX,PosZ,Altitude,Velocity,Battery,TrafficAgentsCount,CurrentPolicy
497,0.27,-101.23,5.28,0.00,0.0000,19,None
498,0.27,-101.23,5.28,0.00,0.0000,19,None
499,0.27,-101.23,5.28,0.00,0.0000,19,None
500,0.27,-101.23,5.28,0.00,0.0000,19,None
501,0.27,-101.23,5.28,0.00,0.0000,19,None
502,0.27,-101.23,5.28,0.00,0.0000,19,None
503,0.27,-101.23,5.28,0.00,0.0000,19,None
504,0.27,-101.23,5.28,0.00,0.0000,19,None
505,0.27,-101.23,5.28,0.00,0.0000,19,None
506,0.27,-101.23,5.28,0.00,0.0000,19,None
507,0.27,-101.23,5.28,0.00,0.0000,19,None
508,0.07,-100.72,5.28,0.00,0.0000,19,None
509,0.07,-100.72,5.28,0.00,0.0000,19,None
510,0.07,-100.72,5.28,0.00,0.0000,19,None
511,0.07,-100.72,5.28,0.00,0.0000,19,None
512,0.01,-100.57,5.28,0.00,0.0000,19,None
513,-0.01,-100.52,5.28,0.00,0.0000,19,None
514,-0.01,-100.52,5.28,0.00,0.0000,19,None
515,-0.01,-100.52,5.28,0.00,0.0000,19,None
516,-0.01,-100.52,5.28,0.00,0.0000,19,None
517,-0.07,-100.39,5.28,0.00,0.0000,19,None
518,-0.07,-100.39,5.28,0.00,0.0000,19,None
519,-0.07,-100.39,5.28,0.00,0.0000,19,None
520,-0.12,-100.27,5.28,0.00,0.0000,19,None
521,-0.12,-100.27,5.28,0.00,0.0000,19,None
522,-0.15,-100.19,5.28,0.00,0.0000,19,None
523,-0.15,-100.19,5.28,0.00,0.0000,19,None
524,-0.15,-100.19,5.28,0.00,0.0000,19,None
525,-0.15,-100.19,5.28,0.00,0.0000,19,None
526,-0.15,-100.19,5.28,0.00,0.0000,19,None
527,-0.22,-100.01,5.27,0.00,0.0000,19,None
528,-0.22,-100.01,5.27,0.00,0.0000,19,None
529,-0.26,-99.92,5.27,0.00,0.0000,19,None
530,-0.26,-99.92,5.27,0.00,0.0000,19,None
531,-0.26,-99.92,5.27,0.00,0.0000,19,None
532,-0.26,-99.92,5.27,0.00,0.0000,19,None
533,-0.31,-99.79,5.27,0.00,0.0000,19,None
534,-0.31,-99.79,5.27,0.00,0.0000,19,None
535,-0.31,-99.79,5.27,0.00,0.0000,19,None
536,-0.31,-99.79,5.27,0.00,0.0000,19,None
537,-0.31,-99.79,5.27,0.00,0.0000,19,None
538,-0.39,-99.60,5.27,0.00,0.0000,19,None
539,-0.39,-99.60,5.27,0.00,0.0000,19,None
540,-0.39,-99.60,5.27,0.00,0.0000,19,None
541,-0.39,-99.60,5.27,0.00,0.0000,19,None
542,-0.45,-99.45,5.26,0.00,0.0000,19,None
543,-0.45,-99.45,5.26,0.00,0.0000,19,None
544,-0.45,-99.45,5.26,0.00,0.0000,19,None
545,-0.45,-99.45,5.26,0.00,0.0000,19,None
546,-0.50,-99.32,5.26,0.00,0.0000,19,None
547,-0.50,-99.32,5.26,0.00,0.0000,19,None
548,-0.50,-99.32,5.26,0.00,0.0000,19,None
549,-0.56,-99.19,5.26,0.00,0.0000,19,None
550,-0.56,-99.19,5.26,0.00,0.0000,19,None
551,-0.56,-99.19,5.26,0.00,0.0000,19,None
552,-0.56,-99.19,5.26,0.00,0.0000,19,None
553,-0.61,-99.05,5.26,0.00,0.0000,19,None
554,-0.61,-99.05,5.26,0.00,0.0000,19,None
555,-0.61,-99.05,5.26,0.00,0.0000,19,None
556,-0.61,-99.05,5.26,0.00,0.0000,19,None
557,-0.67,-98.92,5.25,0.00,0.0000,19,None
558,-0.67,-98.92,5.25,0.00,0.0000,19,None
559,-0.67,-98.92,5.25,0.00,0.0000,19,None
560,-0.72,-98.78,5.25,0.00,0.0000,19,None
561,-0.72,-98.78,5.25,0.00,0.0000,19,None
562,-0.72,-98.78,5.25,0.00,0.0000,19,None
563,-0.72,-98.78,5.25,0.00,0.0000,19,None
564,-0.78,-98.64,5.25,0.00,0.0000,19,None
565,-0.78,-98.64,5.25,0.00,0.0000,19,None
566,-0.78,-98.64,5.25,0.00,0.0000,19,None
567,-0.78,-98.64,5.25,0.00,0.0000,19,None
568,-0.83,-98.51,5.25,0.00,0.0000,19,None
569,-0.83,-98.51,5.25,0.00,0.0000,19,None
570,-0.83,-98.51,5.25,0.00,0.0000,19,None
571,-0.89,-98.37,5.24,0.00,0.0000,19,None
572,-0.89,-98.37,5.24,0.00,0.0000,19,None
573,-0.89,-98.37,5.24,0.00,0.0000,19,None
574,-0.89,-98.37,5.24,0.00,0.0000,19,None
575,-0.94,-98.24,5.24,0.00,0.0000,19,None
576,-0.94,-98.24,5.24,0.00,0.0000,19,None
577,-0.97,-98.16,5.24,0.00,0.0000,19,None
578,-0.97,-98.16,5.24,0.00,0.0000,19,None
579,-0.97,-98.16,5.24,0.00,0.0000,19,None
580,-0.97,-98.16,5.24,0.00,0.0000,19,None
581,-0.97,-98.16,5.24,0.00,0.0000,19,None
582,-0.97,-98.16,5.24,0.00,0.0000,19,None
583,-1.05,-97.96,5.24,0.00,0.0000,19,None
584,-1.05,-97.96,5.24,0.00,0.0000,19,None
585,-1.05,-97.96,5.24,0.00,0.0000,19,None
586,-1.06,-97.82,5.24,0.00,0.0000,19,None
587,-1.06,-97.82,5.24,0.00,0.0000,19,None
588,-1.06,-97.82,5.24,0.00,0.0000,19,None
589,-1.06,-97.82,5.24,0.00,0.0000,19,None
590,-1.08,-97.67,5.25,0.00,0.0000,19,None
591,-1.08,-97.67,5.25,0.00,0.0000,19,None
592,-1.09,-97.59,5.25,0.00,0.0000,19,None
593,-1.09,-97.59,5.25,0.00,0.0000,19,None
594,-1.10,-97.51,5.25,0.00,0.0000,19,None
595,-1.10,-97.51,5.25,0.00,0.0000,19,None
596,-1.10,-97.51,5.25,0.00,0.0000,19,None
597,-1.10,-97.51,5.25,0.00,0.0000,19,None
598,-1.10,-97.51,5.25,0.00,0.0000,19,None
599,-1.10,-97.51,5.25,0.00,0.0000,19,None
600,-1.10,-97.51,5.25,0.00,0.0000,19,None
601,-1.13,-97.24,5.25,0.00,0.0000,19,None
602,-1.13,-97.24,5.25,0.00,0.0000,19,None
603,-1.13,-97.24,5.25,0.00,0.0000,19,None
604,-1.13,-97.24,5.25,0.00,0.0000,19,None
605,-1.15,-97.08,5.25,0.00,0.0000,19,None
606,-1.15,-97.08,5.25,0.00,0.0000,19,None
607,-1.15,-97.08,5.25,0.00,0.0000,19,None
608,-1.17,-96.94,5.25,0.00,0.0000,19,None
609,-1.17,-96.94,5.25,0.00,0.0000,19,None
610,-1.17,-96.94,5.25,0.00,0.0000,19,None
611,-1.17,-96.94,5.25,0.00,0.0000,19,None
612,-1.18,-96.79,5.25,0.00,0.0000,19,None
613,-1.18,-96.79,5.25,0.00,0.0000,19,None
614,-1.19,-96.71,5.25,0.00,0.0000,19,None
615,-1.19,-96.71,5.25,0.00,0.0000,19,None
616,-1.19,-96.71,5.25,0.00,0.0000,19,None
617,-1.19,-96.71,5.25,0.00,0.0000,19,None
618,-1.21,-96.57,5.25,0.00,0.0000,19,None
619,-1.21,-96.57,5.25,0.00,0.0000,19,None
620,-1.21,-96.57,5.25,0.00,0.0000,19,None
621,-1.21,-96.57,5.25,0.00,0.0000,19,None
622,-1.21,-96.57,5.25,0.00,0.0000,19,None
623,-1.23,-96.37,5.25,0.00,0.0000,19,None
624,-1.23,-96.37,5.25,0.00,0.0000,19,None
625,-1.23,-96.37,5.25,0.00,0.0000,19,None
626,-1.25,-96.22,5.25,0.00,0.0000,19,None
627,-1.25,-96.22,5.25,0.00,0.0000,19,None
628,-1.25,-96.22,5.25,0.00,0.0000,19,None
629,-1.25,-96.22,5.25,0.00,0.0000,19,None
630,-1.27,-96.07,5.25,0.00,0.0000,19,None
631,-1.27,-96.07,5.25,0.00,0.0000,19,None
632,-1.27,-96.07,5.25,0.00,0.0000,19,None
633,-1.27,-96.07,5.25,0.00,0.0000,19,None
634,-1.29,-95.93,5.25,0.00,0.0000,19,None
635,-1.29,-95.93,5.25,0.00,0.0000,19,None
636,-1.29,-95.93,5.25,0.00,0.0000,19,None
637,-1.29,-95.93,5.25,0.00,0.0000,19,None
638,-1.30,-95.77,5.25,0.00,0.0000,19,None
639,-1.30,-95.77,5.25,0.00,0.0000,19,None
640,-1.30,-95.77,5.25,0.00,0.0000,19,None
641,-1.32,-95.64,5.25,0.00,0.0000,19,None
642,-1.32,-95.64,5.25,0.00,0.0000,19,None
643,-1.32,-95.64,5.25,0.00,0.0000,19,None
644,-1.32,-95.64,5.25,0.00,0.0000,19,None
645,-1.34,-95.49,5.25,0.00,0.0000,19,None
646,-1.34,-95.49,5.25,0.00,0.0000,19,None
647,-1.34,-95.49,5.25,0.00,0.0000,19,None
648,-1.34,-95.49,5.25,0.00,0.0000,19,None
649,-1.35,-95.34,5.25,0.00,0.0000,19,None
650,-1.35,-95.34,5.25,0.00,0.0000,19,None
651,-1.35,-95.34,5.25,0.00,0.0000,19,None
652,-1.37,-95.20,5.25,0.00,0.0000,19,None
653,-1.37,-95.20,5.25,0.00,0.0000,19,None
654,-1.37,-95.20,5.25,0.00,0.0000,19,None
655,-1.37,-95.20,5.25,0.00,0.0000,19,None
656,-1.39,-95.05,5.25,0.00,0.0000,19,None
657,-1.39,-95.05,5.25,0.00,0.0000,19,None
658,-1.39,-95.05,5.25,0.00,0.0000,19,None
659,-1.39,-95.05,5.25,0.00,0.0000,19,None
660,-1.41,-94.90,5.25,0.00,0.0000,19,None
661,-1.41,-94.90,5.25,0.00,0.0000,19,None
662,-1.41,-94.90,5.25,0.00,0.0000,19,None
663,-1.42,-94.76,5.25,0.00,0.0000,19,None
664,-1.42,-94.76,5.25,0.00,0.0000,19,None
665,-1.42,-94.76,5.25,0.00,0.0000,19,None
666,-1.42,-94.76,5.25,0.00,0.0000,19,None
667,-1.44,-94.63,5.25,0.00,0.0000,19,None
668,-1.44,-94.63,5.25,0.00,0.0000,19,None
669,-1.44,-94.63,5.25,0.00,0.0000,19,None
670,-1.46,-94.47,5.25,0.00,0.0000,19,None
671,-1.46,-94.47,5.25,0.00,0.0000,19,None
672,-1.47,-94.39,5.25,0.00,0.0000,19,None
673,-1.47,-94.39,5.25,0.00,0.0000,19,None
674,-1.48,-94.31,5.25,0.00,0.0000,19,None
675,-1.48,-94.31,5.25,0.00,0.0000,19,None
676,-1.48,-94.31,5.25,0.00,0.0000,19,None
677,-1.48,-94.31,5.25,0.00,0.0000,19,None
678,-1.48,-94.31,5.25,0.00,0.0000,19,None
679,-1.48,-94.31,5.25,0.00,0.0000,19,None
680,-1.48,-94.31,5.25,0.00,0.0000,19,None
681,-1.51,-94.04,5.25,0.00,0.0000,19,None
682,-1.51,-94.04,5.25,0.00,0.0000,19,None
683,-1.51,-94.04,5.25,0.00,0.0000,19,None
684,-1.51,-94.04,5.25,0.00,0.0000,19,None
685,-1.53,-93.89,5.25,0.00,0.0000,19,None
686,-1.53,-93.89,5.25,0.00,0.0000,19,None
687,-1.53,-93.89,5.25,0.00,0.0000,19,None
688,-1.53,-93.89,5.25,0.00,0.0000,19,None
689,-1.54,-93.75,5.25,0.00,0.0000,19,None
690,-1.54,-93.75,5.25,0.00,0.0000,19,None
691,-1.54,-93.75,5.25,0.00,0.0000,19,None
692,-1.56,-93.61,5.25,0.00,0.0000,19,None
693,-1.56,-93.57,5.25,0.00,0.0000,19,None
694,-1.56,-93.57,5.25,0.00,0.0000,19,None
695,-1.56,-93.57,5.25,0.00,0.0000,19,None
696,-1.56,-93.57,5.25,0.00,0.0000,19,None
697,-1.56,-93.57,5.25,0.00,0.0000,19,None
698,-1.59,-93.38,5.26,0.00,0.0000,19,None
699,-1.59,-93.38,5.26,0.00,0.0000,19,None
700,-1.59,-93.38,5.26,0.00,0.0000,19,None
701,-1.59,-93.38,5.26,0.00,0.0000,19,None
702,-1.59,-93.38,5.26,0.00,0.0000,19,None
703,-1.61,-93.18,5.26,0.00,0.0000,19,None
704,-1.61,-93.18,5.26,0.00,0.0000,19,None
705,-1.61,-93.18,5.26,0.00,0.0000,19,None
706,-1.61,-93.18,5.26,0.00,0.0000,19,None
707,-1.63,-93.03,5.26,0.00,0.0000,19,None
708,-1.63,-93.03,5.26,0.00,0.0000,19,None
709,-1.64,-92.95,5.26,0.00,0.0000,19,None
710,-1.64,-92.95,5.26,0.00,0.0000,19,None
711,-1.64,-92.95,5.26,0.00,0.0000,19,None
712,-1.65,-92.81,5.26,0.00,0.0000,19,None
713,-1.65,-92.81,5.26,0.00,0.0000,19,None
714,-1.65,-92.81,5.26,0.00,0.0000,19,None
715,-1.65,-92.81,5.26,0.00,0.0000,19,None
716,-1.65,-92.81,5.26,0.00,0.0000,19,None
717,-1.65,-92.81,5.26,0.00,0.0000,19,None
718,-1.68,-92.60,5.26,0.00,0.0000,19,None
719,-1.68,-92.60,5.26,0.00,0.0000,19,None
720,-1.69,-92.51,5.26,0.00,0.0000,19,None
721,-1.69,-92.51,5.26,0.00,0.0000,19,None
722,-1.69,-92.51,5.26,0.00,0.0000,19,None
723,-1.70,-92.38,5.26,0.00,0.0000,19,None
724,-1.70,-92.38,5.26,0.00,0.0000,19,None
725,-1.70,-92.38,5.26,0.00,0.0000,19,None
726,-1.70,-92.38,5.26,0.00,0.0000,19,None
727,-1.70,-92.38,5.26,0.00,0.0000,19,None
728,-1.73,-92.17,5.26,0.00,0.0000,19,None
729,-1.73,-92.17,5.26,0.00,0.0000,19,None
730,-1.73,-92.17,5.26,0.00,0.0000,19,None
731,-1.73,-92.17,5.26,0.00,0.0000,19,None
732,-1.75,-92.02,5.26,0.00,0.0000,19,None
733,-1.75,-92.02,5.26,0.00,0.0000,19,None
734,-1.75,-92.02,5.26,0.00,0.0000,19,None
735,-1.75,-92.02,5.26,0.00,0.0000,19,None
736,-1.76,-91.88,5.26,0.00,0.0000,19,None
737,-1.76,-91.88,5.26,0.00,0.0000,19,None
738,-1.76,-91.88,5.26,0.00,0.0000,19,None
739,-1.76,-91.88,5.26,0.00,0.0000,19,None
740,-1.78,-91.73,5.26,0.00,0.0000,19,None
741,-1.78,-91.73,5.26,0.00,0.0000,19,None
742,-1.78,-91.73,5.26,0.00,0.0000,19,None
743,-1.80,-91.59,5.26,0.00,0.0000,19,None
744,-1.80,-91.59,5.26,0.00,0.0000,19,None
745,-1.80,-91.59,5.26,0.00,0.0000,19,None
746,-1.80,-91.59,5.26,0.00,0.0000,19,None
747,-1.81,-91.45,5.26,0.00,0.0000,19,None
748,-1.81,-91.45,5.26,0.00,0.0000,19,None
749,-1.81,-91.45,5.26,0.00,0.0000,19,None
750,-1.83,-91.31,5.26,0.00,0.0000,19,None
751,-1.84,-91.27,5.26,0.00,0.0000,19,None
752,-1.84,-91.27,5.26,0.00,0.0000,19,None
753,-1.84,-91.27,5.26,0.00,0.0000,19,None
754,-1.84,-91.27,5.26,0.00,0.0000,19,None
755,-1.84,-91.27,5.26,0.00,0.0000,19,None
756,-1.86,-91.08,5.26,0.00,0.0000,19,None
757,-1.86,-91.08,5.26,0.00,0.0000,19,None
758,-1.86,-91.08,5.26,0.00,0.0000,19,None
759,-1.86,-91.08,5.26,0.00,0.0000,19,None
760,-1.86,-91.08,5.26,0.00,0.0000,19,None
761,-1.88,-90.89,5.26,0.00,0.0000,19,None
762,-1.88,-90.89,5.26,0.00,0.0000,19,None
763,-1.88,-90.89,5.26,0.00,0.0000,19,None
764,-1.90,-90.73,5.26,0.00,0.0000,19,None
765,-1.90,-90.73,5.26,0.00,0.0000,19,None
766,-1.90,-90.73,5.26,0.00,0.0000,19,None
767,-1.91,-90.65,5.26,0.00,0.0000,19,None
768,-1.91,-90.65,5.26,0.00,0.0000,19,None
769,-1.91,-90.65,5.26,0.00,0.0000,19,None
770,-1.92,-90.51,5.26,0.00,0.0000,19,None
771,-1.92,-90.51,5.26,0.00,0.0000,19,None
772,-1.92,-90.51,5.26,0.00,0.0000,19,None
773,-1.92,-90.51,5.26,0.00,0.0000,19,None
774,-1.92,-90.51,5.26,0.00,0.0000,19,None
775,-1.95,-90.31,5.26,0.00,0.0000,19,None
776,-1.95,-90.31,5.26,0.00,0.0000,19,None
777,-1.95,-90.31,5.26,0.00,0.0000,19,None
778,-1.95,-90.31,5.26,0.00,0.0000,19,None
779,-1.97,-90.17,5.26,0.00,0.0000,19,None
780,-1.97,-90.17,5.26,0.00,0.0000,19,None
781,-1.97,-90.17,5.26,0.00,0.0000,19,None
782,-1.98,-90.02,5.26,0.00,0.0000,19,None
783,-1.98,-90.02,5.26,0.00,0.0000,19,None
784,-1.98,-90.02,5.26,0.00,0.0000,19,None
785,-1.98,-90.02,5.26,0.00,0.0000,19,None
786,-2.00,-89.89,5.26,0.00,0.0000,19,None
787,-2.00,-89.85,5.26,0.00,0.0000,19,None
788,-2.00,-89.85,5.26,0.00,0.0000,19,None
789,-2.00,-89.85,5.26,0.00,0.0000,19,None
790,-2.00,-89.85,5.26,0.00,0.0000,19,None
791,-2.00,-89.85,5.26,0.00,0.0000,19,None
792,-2.03,-89.66,5.26,0.00,0.0000,19,None
793,-2.03,-89.66,5.26,0.00,0.0000,19,None
794,-2.03,-89.66,5.26,0.00,0.0000,19,None
795,-2.03,-89.66,5.26,0.00,0.0000,19,None
796,-2.03,-89.66,5.26,0.00,0.0000,19,None
797,-2.05,-89.46,5.26,0.00,0.0000,19,None
798,-2.05,-89.46,5.26,0.00,0.0000,19,None
799,-2.05,-89.46,5.26,0.00,0.0000,19,None
800,-2.07,-89.32,5.26,0.00,0.0000,19,None
801,-2.07,-89.32,5.26,0.00,0.0000,19,None
802,-2.07,-89.32,5.26,0.00,0.0000,19,None
803,-2.08,-89.19,5.26,0.00,0.0000,19,None
804,-2.08,-89.19,5.26,0.00,0.0000,19,None
805,-2.08,-89.19,5.26,0.00,0.0000,19,None
806,-2.08,-89.19,5.26,0.00,0.0000,19,None
807,-2.10,-89.06,5.26,0.00,0.0000,19,None
808,-2.10,-89.06,5.26,0.00,0.0000,19,None
809,-2.10,-89.06,5.26,0.00,0.0000,19,None
810,-2.11,-88.91,5.27,0.00,0.0000,19,None
811,-2.11,-88.91,5.27,0.00,0.0000,19,None
812,-2.11,-88.91,5.27,0.00,0.0000,19,None
813,-2.11,-88.91,5.27,0.00,0.0000,19,None
814,-2.13,-88.77,5.27,0.00,0.0000,19,None
815,-2.13,-88.77,5.27,0.00,0.0000,19,None
816,-2.13,-88.77,5.27,0.00,0.0000,19,None
817,-2.15,-88.63,5.27,0.00,0.0000,19,None
818,-2.15,-88.63,5.27,0.00,0.0000,19,None
819,-2.15,-88.63,5.27,0.00,0.0000,19,None
820,-2.15,-88.63,5.27,0.00,0.0000,19,None
821,-2.16,-88.49,5.27,0.00,0.0000,19,None
822,-2.16,-88.49,5.27,0.00,0.0000,19,None
823,-2.16,-88.49,5.27,0.00,0.0000,19,None
824,-2.18,-88.36,5.27,0.00,0.0000,19,None
825,-2.18,-88.36,5.27,0.00,0.0000,19,None
826,-2.18,-88.36,5.27,0.00,0.0000,19,None
827,-2.19,-88.23,5.27,0.00,0.0000,19,None
828,-2.19,-88.23,5.27,0.00,0.0000,19,None
829,-2.19,-88.23,5.27,0.00,0.0000,19,None
830,-2.19,-88.23,5.27,0.00,0.0000,19,None
831,-2.21,-88.09,5.27,0.00,0.0000,19,None
832,-2.21,-88.09,5.27,0.00,0.0000,19,None
833,-2.22,-88.01,5.27,0.00,0.0000,19,None
834,-2.22,-88.01,5.27,0.00,0.0000,19,None
835,-2.23,-87.94,5.27,0.00,0.0000,19,None
836,-2.23,-87.94,5.27,0.00,0.0000,19,None
837,-2.23,-87.94,5.27,0.00,0.0000,19,None
838,-2.23,-87.94,5.27,0.00,0.0000,19,None
839,-2.23,-87.94,5.27,0.00,0.0000,19,None
840,-2.25,-87.74,5.27,0.00,0.0000,19,None
841,-2.25,-87.74,5.27,0.00,0.0000,19,None
842,-2.25,-87.74,5.27,0.00,0.0000,19,None
843,-2.25,-87.74,5.27,0.00,0.0000,19,None
844,-2.25,-87.74,5.27,0.00,0.0000,19,None
845,-2.28,-87.54,5.27,0.00,0.0000,19,None
846,-2.28,-87.54,5.27,0.00,0.0000,19,None
847,-2.28,-87.54,5.27,0.00,0.0000,19,None
848,-2.29,-87.41,5.27,0.00,0.0000,19,None
849,-2.29,-87.41,5.27,0.00,0.0000,19,None
850,-2.29,-87.41,5.27,0.00,0.0000,19,None
851,-2.29,-87.41,5.27,0.00,0.0000,19,None
852,-2.31,-87.27,5.27,0.00,0.0000,19,None
853,-2.31,-87.27,5.27,0.00,0.0000,19,None
854,-2.31,-87.27,5.27,0.00,0.0000,19,None
855,-2.33,-87.08,5.27,0.00,0.0000,19,None
856,-2.33,-87.08,5.27,0.00,0.0000,19,None
857,-2.33,-87.08,5.27,0.00,0.0000,19,None
858,-2.35,-86.87,5.27,0.00,0.0000,19,None
859,-2.35,-86.87,5.27,0.00,0.0000,19,None
860,-2.35,-86.87,5.27,0.00,0.0000,19,None
861,-2.35,-86.87,5.27,0.00,0.0000,19,None
862,-2.39,-86.60,5.27,0.00,0.0000,19,None
863,-2.39,-86.60,5.27,0.00,0.0000,19,None
864,-2.39,-86.60,5.27,0.00,0.0000,19,None
865,-2.43,-86.27,5.27,0.00,0.0000,19,None
866,-2.43,-86.27,5.27,0.00,0.0000,19,None
867,-2.45,-86.09,5.27,0.00,0.0000,19,None
868,-2.45,-86.09,5.27,0.00,0.0000,19,None
869,-2.45,-86.09,5.27,0.00,0.0000,19,None
870,-2.49,-85.69,5.27,0.00,0.0000,19,None
871,-2.49,-85.69,5.27,0.00,0.0000,19,None
872,-2.49,-85.69,5.27,0.00,0.0000,19,None
873,-2.49,-85.69,5.27,0.00,0.0000,19,None
874,-2.49,-85.69,5.27,0.00,0.0000,19,None
875,-2.56,-85.11,5.27,0.00,0.0000,19,None
876,-2.56,-85.11,5.27,0.00,0.0000,19,None
877,-2.56,-85.11,5.27,0.00,0.0000,19,None
878,-2.56,-85.11,5.27,0.00,0.0000,19,None
879,-2.62,-84.59,5.27,0.00,0.0000,19,None
880,-2.62,-84.59,5.27,0.00,0.0000,19,None
881,-2.62,-84.59,5.27,0.00,0.0000,19,None
882,-2.68,-84.09,5.28,0.00,0.0000,19,None
883,-2.68,-84.09,5.28,0.00,0.0000,19,None
884,-2.68,-84.09,5.28,0.00,0.0000,19,None
885,-2.74,-83.62,5.24,0.00,0.0000,19,None
886,-2.74,-83.62,5.24,0.00,0.0000,19,None
887,-2.74,-83.62,5.24,0.00,0.0000,19,None
888,-2.74,-83.62,5.24,0.00,0.0000,19,None
889,-2.80,-83.09,5.12,0.00,0.0000,19,None
890,-2.80,-83.09,5.12,0.00,0.0000,19,None
891,-2.84,-82.79,5.12,0.00,0.0000,19,None
892,-2.87,-82.54,5.12,0.00,0.0000,19,None
893,-2.87,-82.54,5.12,0.00,0.0000,19,None
894,-2.87,-82.54,5.12,0.00,0.0000,19,None
895,-2.87,-82.54,5.12,0.00,0.0000,19,None
896,-2.87,-82.54,5.12,0.00,0.0000,19,None
897,-2.95,-81.81,5.12,0.00,0.0000,19,None
898,-2.95,-81.81,5.12,0.00,0.0000,19,None
899,-2.95,-81.81,5.12,0.00,0.0000,19,None
900,-2.95,-81.81,5.12,0.00,0.0000,19,None
901,-2.95,-81.81,5.12,0.00,0.0000,19,None
902,-3.04,-81.10,5.08,0.00,0.0000,19,None
903,-3.04,-81.10,5.08,0.00,0.0000,19,None
904,-3.04,-81.10,5.08,0.00,0.0000,19,None
905,-3.09,-80.61,5.05,0.00,0.0000,19,None
906,-3.09,-80.61,5.05,0.00,0.0000,19,None
907,-3.09,-80.61,5.05,0.00,0.0000,19,None
908,-3.09,-80.61,5.05,0.00,0.0000,19,None
909,-3.15,-80.11,5.04,0.00,0.0000,19,None
910,-3.15,-80.11,5.04,0.00,0.0000,19,None
911,-3.15,-80.11,5.04,0.00,0.0000,19,None
912,-3.21,-79.62,5.04,0.00,0.0000,19,None
913,-3.23,-79.49,5.04,0.00,0.0000,19,None
914,-3.23,-79.49,5.04,0.00,0.0000,19,None
915,-3.23,-79.49,5.04,0.00,0.0000,19,None
916,-3.23,-79.49,5.04,0.00,0.0000,19,None
917,-3.23,-79.49,5.04,0.00,0.0000,19,None
918,-3.31,-78.80,5.04,0.00,0.0000,19,None
919,-3.31,-78.80,5.04,0.00,0.0000,19,None
920,-3.31,-78.80,5.04,0.00,0.0000,19,None
921,-3.31,-78.80,5.04,0.00,0.0000,19,None
922,-3.39,-78.12,5.04,0.00,0.0000,19,None
923,-3.39,-78.12,5.04,0.00,0.0000,19,None
924,-3.39,-78.12,5.04,0.00,0.0000,19,None
925,-3.39,-78.12,5.04,0.00,0.0000,19,None
926,-3.45,-77.57,5.04,0.00,0.0000,19,None
927,-3.45,-77.57,5.04,0.00,0.0000,19,None
928,-3.49,-77.26,5.04,0.00,0.0000,19,None
929,-3.49,-77.26,5.04,0.00,0.0000,19,None
930,-3.49,-77.26,5.04,0.00,0.0000,19,None
931,-3.55,-76.75,5.04,0.00,0.0000,19,None
932,-3.55,-76.75,5.04,0.00,0.0000,19,None
933,-3.55,-76.75,5.04,0.00,0.0000,19,None
934,-3.55,-76.75,5.04,0.00,0.0000,19,None
935,-3.55,-76.75,5.04,0.00,0.0000,19,None
936,-3.55,-76.75,5.04,0.00,0.0000,19,None
937,-3.64,-76.00,5.04,0.00,0.0000,19,None
938,-3.64,-76.00,5.04,0.00,0.0000,19,None
939,-3.68,-75.67,5.04,0.00,0.0000,19,None
940,-3.68,-75.67,5.04,0.00,0.0000,19,None
941,-3.68,-75.67,5.04,0.00,0.0000,19,None
942,-3.74,-75.14,5.04,0.00,0.0000,19,None
943,-3.74,-75.14,5.04,0.00,0.0000,19,None
944,-3.74,-75.14,5.04,0.00,0.0000,19,None
945,-3.74,-75.14,5.04,0.00,0.0000,19,None
946,-3.74,-75.14,5.04,0.00,0.0000,19,None
947,-3.74,-75.14,5.04,0.00,0.0000,19,None
948,-3.83,-74.35,5.04,0.00,0.0000,19,None
949,-3.83,-74.35,5.04,0.00,0.0000,19,None
950,-3.87,-74.03,5.04,0.00,0.0000,19,None
951,-3.87,-74.03,5.04,0.00,0.0000,19,None
952,-3.87,-74.03,5.04,0.00,0.0000,19,None
953,-3.87,-74.03,5.04,0.00,0.0000,19,None
954,-3.87,-74.03,5.04,0.00,0.0000,19,None
955,-3.96,-73.25,5.04,0.00,0.0000,19,None
956,-3.96,-73.25,5.04,0.00,0.0000,19,None
957,-3.96,-73.25,5.04,0.00,0.0000,19,None
958,-3.96,-73.25,5.04,0.00,0.0000,19,None
959,-4.03,-72.71,5.04,0.00,0.0000,19,None
960,-4.03,-72.71,5.04,0.00,0.0000,19,None
961,-4.07,-72.39,5.04,0.00,0.0000,19,None
962,-4.07,-72.39,5.04,0.00,0.0000,19,None
963,-4.07,-72.39,5.04,0.00,0.0000,19,None
964,-4.07,-72.39,5.04,0.00,0.0000,19,None
965,-4.07,-72.39,5.04,0.00,0.0000,19,None
966,-4.15,-71.64,5.04,0.00,0.0000,19,None
967,-4.15,-71.64,5.04,0.00,0.0000,19,None
968,-4.19,-71.30,5.04,0.00,0.0000,19,None
969,-4.19,-71.30,5.04,0.00,0.0000,19,None
970,-4.19,-71.30,5.04,0.00,0.0000,19,None
971,-4.19,-71.30,5.04,0.00,0.0000,19,None
972,-4.26,-70.75,5.04,0.00,0.0000,19,None
973,-4.26,-70.75,5.04,0.00,0.0000,19,None
974,-4.26,-70.75,5.04,0.00,0.0000,19,None
975,-4.26,-70.75,5.04,0.00,0.0000,19,None
976,-4.26,-70.75,5.04,0.00,0.0000,19,None
977,-4.35,-70.01,5.04,0.00,0.0000,19,None
