TimeStep,PosX,PosZ,Altitude,Velocity,Battery,TrafficAgentsCount,CurrentPolicy
1111,-3.52,-77.01,5.04,2.00,0.9857,19,None
1112,-3.53,-76.90,5.04,2.00,0.9856,19,None
1113,-3.53,-76.90,5.04,2.00,0.9856,19,None
1114,-3.53,-76.90,5.04,2.00,0.9856,19,None
1115,-3.53,-76.90,5.04,2.00,0.9856,19,None
1116,-3.53,-76.90,5.04,2.00,0.9856,19,None
1117,-3.55,-76.69,5.04,2.00,0.9856,19,None
1118,-3.55,-76.69,5.04,2.00,0.9856,19,None
1119,-3.55,-76.69,5.04,2.00,0.9856,19,None
1120,-3.57,-76.56,5.04,2.00,0.9855,19,None
1121,-3.57,-76.56,5.04,2.00,0.9855,19,None
1122,-3.58,-76.50,5.04,2.00,0.9855,19,None
1123,-3.58,-76.50,5.04,2.00,0.9855,19,None
1124,-3.58,-76.50,5.04,2.00,0.9855,19,None
1125,-3.58,-76.50,5.04,2.00,0.9855,19,None
1126,-3.58,-76.50,5.04,2.00,0.9855,19,None
1127,-3.60,-76.31,5.04,2.00,0.9855,19,None
1128,-3.60,-76.31,5.04,2.00,0.9855,19,None
1129,-3.60,-76.31,5.04,2.00,0.9855,19,None
1130,-3.61,-76.18,5.04,2.00,0.9854,19,None
1131,-3.61,-76.18,5.04,2.00,0.9854,19,None
1132,-3.62,-76.11,5.04,2.00,0.9854,19,None
1133,-3.62,-76.11,5.04,2.00,0.9854,19,None
1134,-3.64,-76.00,5.04,2.00,0.9854,19,None
1135,-3.64,-76.00,5.04,2.00,0.9854,19,None
1136,-3.64,-76.00,5.04,2.00,0.9854,19,None
1137,-3.64,-76.00,5.04,2.00,0.9854,19,None
1138,-3.64,-76.00,5.04,2.00,0.9854,19,None
1139,-3.64,-76.00,5.04,2.00,0.9854,19,None
1140,-3.66,-75.79,5.04,2.00,0.9853,19,None
1141,-3.66,-75.79,5.04,2.00,0.9853,19,None
1142,-3.66,-75.79,5.04,2.00,0.9853,19,None
1143,-3.68,-75.66,5.04,2.00,0.9853,19,None
1144,-3.68,-75.60,5.04,2.00,0.9853,19,None
1145,-3.68,-75.60,5.04,2.00,0.9853,19,None
1146,-3.68,-75.60,5.04,2.00,0.9853,19,None
1147,-3.68,-75.60,5.04,2.00,0.9853,19,None
1148,-3.68,-75.60,5.04,2.00,0.9853,19,None
1149,-3.71,-75.41,5.04,2.00,0.9852,19,None
1150,-3.71,-75.41,5.04,2.00,0.9852,19,None
1151,-3.71,-75.41,5.04,2.00,0.9852,19,None
1152,-3.71,-75.41,5.04,2.00,0.9852,19,None
1153,-3.72,-75.28,5.04,2.00,0.9852,19,None
1154,-3.73,-75.21,5.04,2.00,0.9852,19,None
1155,-3.73,-75.21,5.04,2.00,0.9852,19,None
1156,-3.73,-75.21,5.04,2.00,0.9852,19,None
1157,-3.74,-75.10,5.04,2.00,0.9851,19,None
1158,-3.74,-75.10,5.04,2.00,0.9851,19,None
1159,-3.74,-75.10,5.04,2.00,0.9851,19,None
1160,-3.74,-75.10,5.04,2.00,0.9851,19,None
1161,-3.74,-75.10,5.04,2.00,0.9851,19,None
1162,-3.77,-74.89,5.04,2.00,0.9851,19,None
1163,-3.77,-74.89,5.04,2.00,0.9851,19,None
1164,-3.77,-74.89,5.04,2.00,0.9851,19,None
1165,-3.77,-74.89,5.04,2.00,0.9851,19,None
1166,-3.78,-74.76,5.04,2.00,0.9850,19,None
1167,-3.79,-74.70,5.04,2.00,0.9850,19,None
1168,-3.79,-74.70,5.04,2.00,0.9850,19,None
1169,-3.79,-74.70,5.04,2.00,0.9850,19,None
1170,-3.79,-74.70,5.04,2.00,0.9850,19,None
1171,-3.79,-74.70,5.04,2.00,0.9850,19,None
1172,-3.81,-74.51,5.04,2.00,0.9850,19,None
1173,-3.81,-74.51,5.04,2.00,0.9850,19,None
1174,-3.81,-74.51,5.04,2.00,0.9850,19,None
1175,-3.83,-74.37,5.04,2.00,0.9849,19,None
1176,-3.83,-74.37,5.04,2.00,0.9849,19,None
1177,-3.84,-74.31,5.04,2.00,0.9849,19,None
1178,-3.84,-74.31,5.04,2.00,0.9849,19,None
1179,-3.84,-74.31,5.04,2.00,0.9849,19,None
1180,-3.85,-74.20,5.04,2.00,0.9849,19,None
1181,-3.85,-74.20,5.04,2.00,0.9849,19,None
1182,-3.85,-74.20,5.04,2.00,0.9849,19,None
1183,-3.85,-74.20,5.04,2.00,0.9849,19,None
1184,-3.85,-74.20,5.04,2.00,0.9849,19,None
1185,-3.87,-73.99,5.04,2.00,0.9848,19,None
1186,-3.87,-73.99,5.04,2.00,0.9848,19,None
1187,-3.87,-73.99,5.04,2.00,0.9848,19,None
1188,-3.89,-73.86,5.04,2.00,0.9848,19,None
1189,-3.89,-73.86,5.04,2.00,0.9848,19,None
1190,-3.90,-73.80,5.04,2.00,0.9848,19,None
1191,-3.90,-73.80,5.04,2.00,0.9848,19,None
1192,-3.90,-73.80,5.04,2.00,0.9848,19,None
1193,-3.90,-73.80,5.04,2.00,0.9848,19,None
1194,-3.90,-73.80,5.04,2.00,0.9848,19,None
1195,-3.92,-73.61,5.04,2.00,0.9847,19,None
1196,-3.92,-73.61,5.04,2.00,0.9847,19,None
1197,-3.92,-73.61,5.04,2.00,0.9847,19,None
1198,-3.93,-73.48,5.04,2.00,0.9847,19,None
1199,-3.93,-73.48,5.04,2.00,0.9847,19,None
1200,-3.94,-73.42,5.04,2.00,0.9847,19,None
1201,-3.94,-73.42,5.04,2.00,0.9847,19,None
1202,-3.95,-73.30,5.04,2.00,0.9846,19,None
1203,-3.95,-73.30,5.04,2.00,0.9846,19,None
1204,-3.95,-73.30,5.04,2.00,0.9846,19,None
1205,-3.95,-73.30,5.04,2.00,0.9846,19,None
1206,-3.95,-73.30,5.04,2.00,0.9846,19,None
1207,-3.95,-73.30,5.04,2.00,0.9846,19,None
1208,-3.98,-73.10,5.04,2.00,0.9846,19,None
1209,-3.98,-73.10,5.04,2.00,0.9846,19,None
1210,-3.98,-73.10,5.04,2.00,0.9846,19,None
1211,-3.98,-73.10,5.04,2.00,0.9846,19,None
1212,-4.00,-72.92,5.04,2.00,0.9845,19,None
1213,-4.00,-72.92,5.04,2.00,0.9845,19,None
1214,-4.01,-72.85,5.04,2.00,0.9845,19,None
1215,-4.01,-72.85,5.04,2.00,0.9845,19,None
1216,-4.01,-72.85,5.04,2.00,0.9845,19,None
1217,-4.01,-72.85,5.04,2.00,0.9845,19,None
1218,-4.03,-72.67,5.04,2.00,0.9845,19,None
1219,-4.03,-72.67,5.04,2.00,0.9845,19,None
1220,-4.03,-72.67,5.04,2.00,0.9845,19,None
1221,-4.03,-72.67,5.04,2.00,0.9845,19,None
1222,-4.05,-72.53,5.04,2.00,0.9844,19,None
1223,-4.05,-72.53,5.04,2.00,0.9844,19,None
1224,-4.05,-72.46,5.04,2.00,0.9844,19,None
1225,-4.05,-72.46,5.04,2.00,0.9844,19,None
1226,-4.05,-72.46,5.04,2.00,0.9844,19,None
1227,-4.07,-72.32,5.04,2.00,0.9844,19,None
1228,-4.07,-72.32,5.04,2.00,0.9844,19,None
1229,-4.07,-72.32,5.04,2.00,0.9844,19,None
1230,-4.08,-72.20,5.04,2.00,0.9843,19,None
1231,-4.08,-72.20,5.04,2.00,0.9843,19,None
1232,-4.08,-72.20,5.04,2.00,0.9843,19,None
1233,-4.08,-72.20,5.04,2.00,0.9843,19,None
1234,-4.11,-72.03,5.04,2.00,0.9843,19,None
1235,-4.11,-72.03,5.04,2.00,0.9843,19,None
1236,-4.11,-72.03,5.04,2.00,0.9843,19,None
1237,-4.11,-72.03,5.04,2.00,0.9843,19,None
1238,-4.12,-71.90,5.04,2.00,0.9842,19,None
1239,-4.12,-71.90,5.04,2.00,0.9842,19,None
1240,-4.12,-71.90,5.04,2.00,0.9842,19,None
1241,-4.14,-71.77,5.04,2.00,0.9842,19,None
1242,-4.14,-71.77,5.04,2.00,0.9842,19,None
1243,-4.15,-71.68,5.04,2.00,0.9842,19,None
1244,-4.15,-71.68,5.04,2.00,0.9842,19,None
1245,-4.15,-71.62,5.04,2.00,0.9842,19,None
1246,-4.15,-71.62,5.04,2.00,0.9842,19,None
1247,-4.15,-71.62,5.04,2.00,0.9842,19,None
1248,-4.17,-71.51,5.04,2.00,0.9841,19,None
1249,-4.17,-71.51,5.04,2.00,0.9841,19,None
1250,-4.17,-71.51,5.04,2.00,0.9841,19,None
1251,-4.17,-71.51,5.04,2.00,0.9841,19,None
1252,-4.17,-71.51,5.04,2.00,0.9841,19,None
1253,-4.19,-71.29,5.04,2.00,0.9841,19,None
1254,-4.19,-71.29,5.04,2.00,0.9841,19,None
1255,-4.19,-71.29,5.04,2.00,0.9841,19,None
1256,-4.19,-71.29,5.04,2.00,0.9841,19,None
1257,-4.21,-71.13,5.04,2.00,0.9840,19,None
1258,-4.21,-71.13,5.04,2.00,0.9840,19,None
1259,-4.22,-71.04,5.04,2.00,0.9840,19,None
1260,-4.22,-71.04,5.04,2.00,0.9840,19,None
1261,-4.22,-71.04,5.04,2.00,0.9840,19,None
1262,-4.24,-70.92,5.04,2.00,0.9840,19,None
1263,-4.24,-70.92,5.04,2.00,0.9840,19,None
1264,-4.24,-70.92,5.04,2.00,0.9840,19,None
1265,-4.24,-70.92,5.04,2.00,0.9840,19,None
1266,-4.25,-70.79,5.04,2.00,0.9839,19,None
1267,-4.26,-70.72,5.04,2.00,0.9839,19,None
1268,-4.26,-70.72,5.04,2.00,0.9839,19,None
1269,-4.26,-70.72,5.04,2.00,0.9839,19,None
1270,-4.27,-70.61,5.04,2.00,0.9839,19,None
1271,-4.27,-70.61,5.04,2.00,0.9839,19,None
1272,-4.27,-70.61,5.04,2.00,0.9839,19,None
1273,-4.29,-70.48,5.04,2.00,0.9838,19,None
1274,-4.29,-70.48,5.04,2.00,0.9838,19,None
1275,-4.29,-70.48,5.04,2.00,0.9838,19,None
1276,-4.30,-70.36,5.04,2.00,0.9838,19,None
1277,-4.30,-70.36,5.04,2.00,0.9838,19,None
1278,-4.30,-70.36,5.04,2.00,0.9838,19,None
1279,-4.30,-70.36,5.04,2.00,0.9838,19,None
1280,-4.32,-70.23,5.04,2.00,0.9838,19,None
1281,-4.32,-70.23,5.04,2.00,0.9838,19,None
1282,-4.32,-70.23,5.04,2.00,0.9838,19,None
1283,-4.33,-70.10,5.04,2.00,0.9837,19,None
1284,-4.33,-70.10,5.04,2.00,0.9837,19,None
1285,-4.33,-70.10,5.04,2.00,0.9837,19,None
1286,-4.33,-70.10,5.04,2.00,0.9837,19,None
1287,-4.33,-70.10,5.04,2.00,0.9837,19,None
1288,-4.36,-69.89,5.04,2.00,0.9837,19,None
1289,-4.36,-69.89,5.04,2.00,0.9837,19,None
1290,-4.36,-69.89,5.04,2.00,0.9837,19,None
1291,-4.37,-69.76,5.04,2.00,0.9836,19,None
1292,-4.37,-69.76,5.04,2.00,0.9836,19,None
1293,-4.38,-69.70,5.04,2.00,0.9836,19,None
1294,-4.38,-69.70,5.04,2.00,0.9836,19,None
1295,-4.38,-69.70,5.04,2.00,0.9836,19,None
1296,-4.39,-69.59,5.04,2.00,0.9836,19,None
1297,-4.39,-69.59,5.04,2.00,0.9836,19,None
1298,-4.39,-69.59,5.04,2.00,0.9836,19,None
1299,-4.41,-69.46,5.04,2.00,0.9836,19,None
1300,-4.41,-69.46,5.04,2.00,0.9836,19,None
1301,-4.41,-69.46,5.04,2.00,0.9836,19,None
1302,-4.42,-69.32,5.04,2.00,0.9835,19,None
1303,-4.42,-69.32,5.04,2.00,0.9835,19,None
1304,-4.42,-69.32,5.04,2.00,0.9835,19,None
1305,-4.42,-69.32,5.04,2.00,0.9835,19,None
1306,-4.44,-69.20,5.04,2.00,0.9835,19,None
1307,-4.44,-69.20,5.04,2.00,0.9835,19,None
1308,-4.44,-69.20,5.04,2.00,0.9835,19,None
1309,-4.44,-69.20,5.04,2.00,0.9835,19,None
1310,-4.44,-69.20,5.04,2.00,0.9835,19,None
1311,-4.46,-68.98,5.04,2.00,0.9834,19,None
1312,-4.46,-68.98,5.04,2.00,0.9834,19,None
1313,-4.46,-68.98,5.04,2.00,0.9834,19,None
1314,-4.48,-68.85,5.04,2.00,0.9834,19,None
1315,-4.48,-68.85,5.04,2.00,0.9834,19,None
1316,-4.48,-68.85,5.04,2.00,0.9834,19,None
1317,-4.48,-68.85,5.04,2.00,0.9834,19,None
1318,-4.50,-68.72,5.04,2.00,0.9834,19,None
1319,-4.50,-68.72,5.04,2.00,0.9834,19,None
1320,-4.50,-68.72,5.04,2.00,0.9834,19,None
1321,-4.51,-68.59,5.04,2.00,0.9833,19,None
1322,-4.51,-68.59,5.04,2.00,0.9833,19,None
1323,-4.51,-68.59,5.04,2.00,0.9833,19,None
1324,-4.53,-68.47,5.04,2.00,0.9833,19,None
1325,-4.53,-68.47,5.04,2.00,0.9833,19,None
1326,-4.53,-68.47,5.04,2.00,0.9833,19,None
1327,-4.53,-68.47,5.04,2.00,0.9833,19,None
1328,-4.54,-68.32,5.04,2.00,0.9832,19,None
1329,-4.54,-68.32,5.04,2.00,0.9832,19,None
1330,-4.54,-68.32,5.04,2.00,0.9832,19,None
1331,-4.56,-68.20,5.04,2.00,0.9832,19,None
1332,-4.56,-68.20,5.04,2.00,0.9832,19,None
1333,-4.56,-68.20,5.04,2.00,0.9832,19,None
1334,-4.57,-68.06,5.04,2.00,0.9832,19,None
1335,-4.57,-68.06,5.04,2.00,0.9832,19,None
1336,-4.57,-68.06,5.04,2.00,0.9832,19,None
1337,-4.59,-67.94,5.04,2.00,0.9831,19,None
1338,-4.59,-67.94,5.04,2.00,0.9831,19,None
1339,-4.60,-67.88,5.04,2.00,0.9831,19,None
1340,-4.60,-67.88,5.04,2.00,0.9831,19,None
1341,-4.60,-67.88,5.04,2.00,0.9831,19,None
1342,-4.61,-67.74,5.04,2.00,0.9831,19,None
1343,-4.61,-67.74,5.04,2.00,0.9831,19,None
1344,-4.61,-67.74,5.04,2.00,0.9831,19,None
1345,-4.61,-67.74,5.04,2.00,0.9831,19,None
1346,-4.61,-67.74,5.04,2.00,0.9831,19,None
1347,-4.61,-67.74,5.04,2.00,0.9831,19,None
1348,-4.61,-67.74,5.04,2.00,0.9831,19,None
1349,-4.64,-67.47,5.04,2.00,0.9830,19,None
1350,-4.64,-67.47,5.04,2.00,0.9830,19,None
1351,-4.64,-67.47,5.04,2.00,0.9830,19,None
1352,-4.64,-67.47,5.04,2.00,0.9830,19,None
1353,-4.64,-67.47,5.04,2.00,0.9830,19,None
1354,-4.67,-67.28,5.03,2.00,0.9829,19,None
1355,-4.67,-67.28,5.03,2.00,0.9829,19,None
1356,-4.67,-67.21,5.03,2.00,0.9829,19,None
1357,-4.67,-67.21,5.03,2.00,0.9829,19,None
1358,-4.68,-67.13,5.03,2.00,0.9829,19,None
1359,-4.69,-67.06,5.03,2.00,0.9829,19,None
1360,-4.69,-67.06,5.03,2.00,0.9829,19,None
1361,-4.69,-67.06,5.03,2.00,0.9829,19,None
1362,-4.71,-66.95,5.03,2.00,0.9829,19,None
1363,-4.71,-66.95,5.03,2.00,0.9829,19,None
1364,-4.71,-66.95,5.03,2.00,0.9829,19,None
1365,-4.71,-66.95,5.03,2.00,0.9829,19,None
1366,-4.72,-66.81,5.03,2.00,0.9828,19,None
1367,-4.72,-66.81,5.03,2.00,0.9828,19,None
1368,-4.72,-66.81,5.03,2.00,0.9828,19,None
1369,-4.74,-66.68,5.03,2.00,0.9828,19,None
1370,-4.74,-66.68,5.03,2.00,0.9828,19,None
1371,-4.74,-66.68,5.03,2.00,0.9828,19,None
1372,-4.75,-66.55,5.03,2.00,0.9827,19,None
1373,-4.75,-66.55,5.03,2.00,0.9827,19,None
1374,-4.75,-66.55,5.03,2.00,0.9827,19,None
1375,-4.75,-66.55,5.03,2.00,0.9827,19,None
1376,-4.77,-66.42,5.03,2.00,0.9827,19,None
1377,-4.77,-66.42,5.03,2.00,0.9827,19,None
1378,-4.77,-66.42,5.03,2.00,0.9827,19,None
1379,-4.78,-66.29,5.03,2.00,0.9827,19,None
1380,-4.78,-66.29,5.03,2.00,0.9827,19,None
1381,-4.78,-66.29,5.03,2.00,0.9827,19,None
1382,-4.80,-66.15,5.03,2.00,0.9826,19,None
1383,-4.80,-66.15,5.03,2.00,0.9826,19,None
1384,-4.80,-66.15,5.03,2.00,0.9826,19,None
1385,-4.80,-66.15,5.03,2.00,0.9826,19,None
1386,-4.81,-66.02,5.03,2.00,0.9826,19,None
1387,-4.81,-66.02,5.03,2.00,0.9826,19,None
1388,-4.81,-66.02,5.03,2.00,0.9826,19,None
1389,-4.83,-65.89,5.03,2.00,0.9826,19,None
1390,-4.83,-65.89,5.03,2.00,0.9826,19,None
1391,-4.83,-65.89,5.03,2.00,0.9826,19,None
1392,-4.85,-65.76,5.03,2.00,0.9825,19,None
1393,-4.85,-65.76,5.03,2.00,0.9825,19,None
1394,-4.85,-65.76,5.03,2.00,0.9825,19,None
1395,-4.85,-65.76,5.03,2.00,0.9825,19,None
1396,-4.86,-65.63,5.03,2.00,0.9825,19,None
1397,-4.86,-65.63,5.03,2.00,0.9825,19,None
1398,-4.86,-65.63,5.03,2.00,0.9825,19,None
1399,-4.88,-65.50,5.03,2.00,0.9824,19,None
1400,-4.88,-65.50,5.03,2.00,0.9824,19,None
1401,-4.88,-65.50,5.03,2.00,0.9824,19,None
1402,-4.88,-65.50,5.03,2.00,0.9824,19,None
1403,-4.88,-65.50,5.03,2.00,0.9824,19,None
1404,-4.90,-65.28,5.03,2.00,0.9824,19,None
1405,-4.90,-65.28,5.03,2.00,0.9824,19,None
1406,-4.90,-65.28,5.03,2.00,0.9824,19,None
1407,-4.92,-65.15,5.03,2.00,0.9824,19,None
1408,-4.92,-65.15,5.03,2.00,0.9824,19,None
1409,-4.92,-65.15,5.03,2.00,0.9824,19,None
1410,-4.92,-65.15,5.03,2.00,0.9824,19,None
1411,-4.93,-65.02,5.03,2.00,0.9823,19,None
1412,-4.93,-65.02,5.03,2.00,0.9823,19,None
1413,-4.93,-65.02,5.03,2.00,0.9823,19,None
1414,-4.95,-64.89,5.03,2.00,0.9823,19,None
1415,-4.95,-64.89,5.03,2.00,0.9823,19,None
1416,-4.95,-64.89,5.03,2.00,0.9823,19,None
1417,-4.96,-64.76,5.03,2.00,0.9822,19,None
1418,-4.96,-64.76,5.03,2.00,0.9822,19,None
1419,-4.96,-64.76,5.03,2.00,0.9822,19,None
1420,-4.96,-64.76,5.03,2.00,0.9822,19,None
1421,-4.98,-64.63,5.03,2.00,0.9822,19,None
1422,-4.98,-64.63,5.03,2.00,0.9822,19,None
1423,-4.98,-64.63,5.03,2.00,0.9822,19,None
1424,-4.99,-64.51,5.03,2.00,0.9822,19,None
1425,-5.00,-64.45,5.03,2.00,0.9822,19,None
1426,-5.00,-64.45,5.03,2.00,0.9822,19,None
1427,-5.00,-64.45,5.03,2.00,0.9822,19,None
1428,-5.00,-64.45,5.03,2.00,0.9822,19,None
1429,-5.00,-64.45,5.03,2.00,0.9822,19,None
1430,-5.00,-64.45,5.03,2.00,0.9822,19,None
1431,-5.03,-64.24,5.03,2.00,0.9821,19,None
1432,-5.03,-64.24,5.03,2.00,0.9821,19,None
1433,-5.04,-64.12,5.03,2.00,0.9821,19,None
1434,-5.04,-64.12,5.03,2.00,0.9821,19,None
1435,-5.05,-64.06,5.03,2.00,0.9820,19,None
1436,-5.05,-64.06,5.03,2.00,0.9820,19,None
1437,-5.05,-64.06,5.03,2.00,0.9820,19,None
1438,-5.06,-63.93,5.03,2.00,0.9820,19,None
1439,-5.06,-63.93,5.03,2.00,0.9820,19,None
1440,-5.06,-63.93,5.03,2.00,0.9820,19,None
1441,-5.06,-63.93,5.03,2.00,0.9820,19,None
1442,-5.08,-63.80,5.03,2.00,0.9820,19,None
1443,-5.08,-63.80,5.03,2.00,0.9820,19,None
1444,-5.08,-63.80,5.03,2.00,0.9820,19,None
1445,-5.09,-63.67,5.03,2.00,0.9819,19,None
1446,-5.09,-63.67,5.03,2.00,0.9819,19,None
1447,-5.09,-63.67,5.03,2.00,0.9819,19,None
1448,-5.11,-63.54,5.03,2.00,0.9819,19,None
1449,-5.11,-63.54,5.03,2.00,0.9819,19,None
1450,-5.11,-63.54,5.03,2.00,0.9819,19,None
1451,-5.12,-63.41,5.03,2.00,0.9819,19,None
1452,-5.12,-63.41,5.03,2.00,0.9819,19,None
1453,-5.12,-63.41,5.03,2.00,0.9819,19,None
1454,-5.12,-63.41,5.03,2.00,0.9819,19,None
1455,-5.12,-63.41,5.03,2.00,0.9819,19,None
1456,-5.12,-63.41,5.03,2.00,0.9819,19,None
1457,-5.15,-63.20,5.03,2.00,0.9818,19,None
1458,-5.15,-63.20,5.03,2.00,0.9818,19,None
1459,-5.15,-63.20,5.03,2.00,0.9818,19,None
1460,-5.16,-63.07,5.03,2.00,0.9818,19,None
1461,-5.16,-63.07,5.03,2.00,0.9818,19,None
1462,-5.16,-63.07,5.03,2.00,0.9818,19,None
1463,-5.18,-62.94,5.03,2.00,0.9817,19,None
1464,-5.18,-62.94,5.03,2.00,0.9817,19,None
1465,-5.18,-62.94,5.03,2.00,0.9817,19,None
1466,-5.18,-62.94,5.03,2.00,0.9817,19,None
1467,-5.19,-62.81,5.03,2.00,0.9817,19,None
1468,-5.19,-62.81,5.03,2.00,0.9817,19,None
1469,-5.19,-62.81,5.03,2.00,0.9817,19,None
1470,-5.21,-62.69,5.03,2.00,0.9817,19,None
1471,-5.22,-62.63,5.03,2.00,0.9816,19,None
1472,-5.22,-62.63,5.03,2.00,0.9816,19,None
1473,-5.22,-62.63,5.03,2.00,0.9816,19,None
1474,-5.23,-62.50,5.03,2.00,0.9816,19,None
1475,-5.23,-62.50,5.03,2.00,0.9816,19,None
1476,-5.23,-62.50,5.03,2.00,0.9816,19,None
1477,-5.23,-62.50,5.03,2.00,0.9816,19,None
1478,-5.25,-62.37,5.03,2.00,0.9816,19,None
1479,-5.25,-62.37,5.03,2.00,0.9816,19,None
1480,-5.25,-62.37,5.03,2.00,0.9816,19,None
1481,-5.26,-62.24,5.03,2.00,0.9815,19,None
1482,-5.26,-62.24,5.03,2.00,0.9815,19,None
1483,-5.26,-62.24,5.03,2.00,0.9815,19,None
1484,-5.28,-62.10,5.03,2.00,0.9815,19,None
1485,-5.28,-62.10,5.03,2.00,0.9815,19,None
1486,-5.28,-62.10,5.03,2.00,0.9815,19,None
1487,-5.28,-62.10,5.03,2.00,0.9815,19,None
1488,-5.28,-62.10,5.03,2.00,0.9815,19,None
1489,-5.28,-62.10,5.03,2.00,0.9815,19,None
1490,-5.30,-61.89,5.03,2.00,0.9814,19,None
1491,-5.30,-61.89,5.03,2.00,0.9814,19,None
1492,-5.30,-61.89,5.03,2.00,0.9814,19,None
1493,-5.32,-61.77,5.03,2.00,0.9814,19,None
1494,-5.32,-61.77,5.03,2.00,0.9814,19,None
1495,-5.32,-61.77,5.03,2.00,0.9814,19,None
1496,-5.33,-61.64,5.03,2.00,0.9814,19,None
1497,-5.33,-61.64,5.03,2.00,0.9814,19,None
1498,-5.33,-61.64,5.03,2.00,0.9814,19,None
1499,-5.35,-61.51,5.03,2.00,0.9813,19,None
1500,-5.35,-61.51,5.03,2.00,0.9813,19,None
1501,-5.35,-61.51,5.03,2.00,0.9813,19,None
1502,-5.36,-61.40,5.03,2.00,0.9813,19,None
1503,-5.36,-61.40,5.03,2.00,0.9813,19,None
1504,-5.36,-61.40,5.03,2.00,0.9813,19,None
1505,-5.36,-61.40,5.03,2.00,0.9813,19,None
1506,-5.38,-61.26,5.03,2.00,0.9813,19,None
1507,-5.38,-61.26,5.03,2.00,0.9813,19,None
1508,-5.39,-61.14,5.03,2.00,0.9812,19,None
1509,-5.39,-61.14,5.03,2.00,0.9812,19,None
1510,-5.40,-61.09,5.03,2.00,0.9812,19,None
1511,-5.40,-61.09,5.03,2.00,0.9812,19,None
1512,-5.40,-61.09,5.03,2.00,0.9812,19,None
1513,-5.41,-60.96,5.03,2.00,0.9812,19,None
1514,-5.41,-60.96,5.03,2.00,0.9812,19,None
1515,-5.41,-60.96,5.03,2.00,0.9812,19,None
1516,-5.43,-60.84,5.03,2.00,0.9811,19,None
1517,-5.43,-60.84,5.03,2.00,0.9811,19,None
1518,-5.43,-60.84,5.03,2.00,0.9811,19,None
1519,-5.44,-60.70,5.03,2.00,0.9811,19,None
1520,-5.44,-60.70,5.03,2.00,0.9811,19,None
1521,-5.44,-60.70,5.03,2.00,0.9811,19,None
1522,-5.44,-60.70,5.03,2.00,0.9811,19,None
1523,-5.44,-60.70,5.03,2.00,0.9811,19,None
1524,-5.44,-60.70,5.03,2.00,0.9811,19,None
1525,-5.47,-60.50,5.03,2.00,0.9811,19,None
1526,-5.47,-60.50,5.03,2.00,0.9811,19,None
1527,-5.47,-60.50,5.03,2.00,0.9811,19,None
1528,-5.48,-60.38,5.03,2.00,0.9810,19,None
1529,-5.48,-60.38,5.03,2.00,0.9810,19,None
1530,-5.48,-60.38,5.03,2.00,0.9810,19,None
1531,-5.50,-60.26,5.03,2.00,0.9810,19,None
1532,-5.50,-60.26,5.03,2.00,0.9810,19,None
1533,-5.50,-60.26,5.03,2.00,0.9810,19,None
1534,-5.51,-60.12,5.03,2.00,0.9809,19,None
1535,-5.51,-60.12,5.03,2.00,0.9809,19,None
1536,-5.51,-60.12,5.03,2.00,0.9809,19,None
1537,-5.52,-60.01,5.03,2.00,0.9809,19,None
1538,-5.52,-60.01,5.03,2.00,0.9809,19,None
1539,-5.52,-60.01,5.03,2.00,0.9809,19,None
1540,-5.52,-60.01,5.03,2.00,0.9809,19,None
1541,-5.54,-59.87,5.03,2.00,0.9809,19,None
1542,-5.54,-59.87,5.03,2.00,0.9809,19,None
1543,-5.54,-59.87,5.03,2.00,0.9809,19,None
1544,-5.56,-59.74,5.03,2.00,0.9808,19,None
1545,-5.56,-59.74,5.03,2.00,0.9808,19,None
1546,-5.56,-59.74,5.03,2.00,0.9808,19,None
1547,-5.57,-59.62,5.04,2.00,0.9808,19,None
1548,-5.57,-59.62,5.04,2.00,0.9808,19,None
1549,-5.57,-59.62,5.04,2.00,0.9808,19,None
1550,-5.58,-59.50,5.04,2.00,0.9808,19,None
1551,-5.59,-59.45,5.04,2.00,0.9808,19,None
1552,-5.59,-59.45,5.04,2.00,0.9808,19,None
1553,-5.59,-59.45,5.04,2.00,0.9808,19,None
1554,-5.61,-59.32,5.04,2.00,0.9807,19,None
1555,-5.61,-59.32,5.04,2.00,0.9807,19,None
1556,-5.61,-59.32,5.04,2.00,0.9807,19,None
1557,-5.61,-59.32,5.04,2.00,0.9807,19,None
1558,-5.62,-59.19,5.04,2.00,0.9807,19,None
1559,-5.62,-59.19,5.04,2.00,0.9807,19,None
1560,-5.62,-59.19,5.04,2.00,0.9807,19,None
1561,-5.64,-59.06,5.04,2.00,0.9806,19,None
1562,-5.64,-59.06,5.04,2.00,0.9806,19,None
1563,-5.64,-59.06,5.04,2.00,0.9806,19,None
1564,-5.65,-58.94,5.04,2.00,0.9806,19,None
1565,-5.65,-58.94,5.04,2.00,0.9806,19,None
1566,-5.65,-58.94,5.04,2.00,0.9806,19,None
1567,-5.67,-58.81,5.04,2.00,0.9806,19,None
1568,-5.67,-58.81,5.04,2.00,0.9806,19,None
1569,-5.67,-58.81,5.04,2.00,0.9806,19,None
1570,-5.67,-58.81,5.04,2.00,0.9806,19,None
1571,-5.67,-58.81,5.04,2.00,0.9806,19,None
1572,-5.67,-58.81,5.04,2.00,0.9806,19,None
1573,-5.67,-58.81,5.04,2.00,0.9806,19,None
1574,-5.67,-58.81,5.04,2.00,0.9806,19,None
1575,-5.67,-58.81,5.04,2.00,0.9806,19,None
