TimeStep,PosX,PosZ,Altitude,Velocity,Battery,TrafficAgentsCount,CurrentPolicy
47,7.08,-128.76,5.01,2.00,0.0000,19,None
48,7.08,-128.76,5.01,2.00,0.0000,19,None
49,7.08,-128.76,5.01,2.00,0.0000,19,None
50,7.04,-128.63,5.01,2.00,0.0000,19,None
51,7.04,-128.63,5.01,2.00,0.0000,19,None
52,7.04,-128.63,5.01,2.00,0.0000,19,None
53,7.01,-128.50,5.01,2.00,0.0000,19,None
54,7.01,-128.50,5.01,2.00,0.0000,19,None
55,7.01,-128.50,5.01,2.00,0.0000,19,None
56,7.01,-128.50,5.01,2.00,0.0000,19,None
57,6.98,-128.37,5.01,2.00,0.0000,19,None
58,6.98,-128.37,5.01,2.00,0.0000,19,None
59,6.98,-128.37,5.01,2.00,0.0000,19,None
60,6.94,-128.25,5.01,2.00,0.0000,19,None
61,6.94,-128.25,5.01,2.00,0.0000,19,None
62,6.94,-128.25,5.01,2.00,0.0000,19,None
63,6.91,-128.11,5.01,2.00,0.0000,19,None
64,6.91,-128.11,5.01,2.00,0.0000,19,None
65,6.91,-128.11,5.01,2.00,0.0000,19,None
66,6.91,-128.11,5.01,2.00,0.0000,19,None
67,6.88,-127.99,5.01,2.00,0.0000,19,None
68,6.88,-127.99,5.01,2.00,0.0000,19,None
69,6.88,-127.99,5.01,2.00,0.0000,19,None
70,6.84,-127.86,5.01,2.00,0.0000,19,None
71,6.84,-127.86,5.01,2.00,0.0000,19,None
72,6.84,-127.86,5.01,2.00,0.0000,19,None
73,6.81,-127.73,5.02,2.00,0.0000,19,None
74,6.81,-127.73,5.02,2.00,0.0000,19,None
75,6.81,-127.73,5.02,2.00,0.0000,19,None
76,6.81,-127.73,5.02,2.00,0.0000,19,None
77,6.77,-127.60,5.02,2.00,0.0000,19,None
78,6.77,-127.60,5.02,2.00,0.0000,19,None
79,6.77,-127.60,5.02,2.00,0.0000,19,None
80,6.77,-127.60,5.02,2.00,0.0000,19,None
81,6.77,-127.60,5.02,2.00,0.0000,19,None
82,6.72,-127.40,5.02,2.00,0.0000,19,None
83,6.72,-127.40,5.02,2.00,0.0000,19,None
84,6.72,-127.40,5.02,2.00,0.0000,19,None
85,6.69,-127.27,5.02,2.00,0.0000,19,None
86,6.69,-127.27,5.02,2.00,0.0000,19,None
87,6.67,-127.20,5.02,2.00,0.0000,19,None
88,6.67,-127.20,5.02,2.00,0.0000,19,None
89,6.67,-127.20,5.02,2.00,0.0000,19,None
90,6.64,-127.09,5.02,2.00,0.0000,19,None
91,6.64,-127.09,5.02,2.00,0.0000,19,None
92,6.64,-127.09,5.02,2.00,0.0000,19,None
93,6.61,-126.96,5.02,2.00,0.0000,19,None
94,6.61,-126.96,5.02,2.00,0.0000,19,None
95,6.61,-126.96,5.02,2.00,0.0000,19,None
96,6.61,-126.96,5.02,2.00,0.0000,19,None
97,6.57,-126.83,5.02,2.00,0.0000,19,None
98,6.57,-126.83,5.02,2.00,0.0000,19,None
99,6.57,-126.83,5.02,2.00,0.0000,19,None
100,6.57,-126.83,5.02,2.00,0.0000,19,None
101,6.57,-126.83,5.02,2.00,0.0000,19,None
102,6.52,-126.62,5.02,2.00,0.0000,19,None
103,6.52,-126.62,5.02,2.00,0.0000,19,None
104,6.52,-126.62,5.02,2.00,0.0000,19,None
105,6.52,-126.62,5.02,2.00,0.0000,19,None
106,6.47,-126.45,5.02,2.00,0.0000,19,None
107,6.47,-126.45,5.02,2.00,0.0000,19,None
108,6.47,-126.45,5.02,2.00,0.0000,19,None
109,6.45,-126.36,5.02,2.00,0.0000,19,None
110,6.45,-126.36,5.02,2.00,0.0000,19,None
111,6.45,-126.36,5.02,2.00,0.0000,19,None
112,6.42,-126.24,5.02,2.00,0.0000,19,None
113,6.42,-126.24,5.02,2.00,0.0000,19,None
114,6.42,-126.24,5.02,2.00,0.0000,19,None
115,6.39,-126.12,5.02,2.00,0.0000,19,None
116,6.39,-126.12,5.02,2.00,0.0000,19,None
117,6.37,-126.06,5.02,2.00,0.0000,19,None
118,6.37,-126.06,5.02,2.00,0.0000,19,None
119,6.37,-126.06,5.02,2.00,0.0000,19,None
120,6.37,-126.06,5.02,2.00,0.0000,19,None
121,6.37,-126.06,5.02,2.00,0.0000,19,None
122,6.32,-125.85,5.02,2.00,0.0000,19,None
123,6.32,-125.85,5.02,2.00,0.0000,19,None
124,6.32,-125.85,5.02,2.00,0.0000,19,None
125,6.29,-125.73,5.02,2.00,0.0000,19,None
126,6.27,-125.67,5.02,2.00,0.0000,19,None
127,6.27,-125.67,5.02,2.00,0.0000,19,None
128,6.27,-125.67,5.02,2.00,0.0000,19,None
129,6.27,-125.67,5.02,2.00,0.0000,19,None
130,6.24,-125.54,5.02,2.00,0.0000,19,None
131,6.24,-125.54,5.02,2.00,0.0000,19,None
132,6.24,-125.54,5.02,2.00,0.0000,19,None
133,6.24,-125.54,5.02,2.00,0.0000,19,None
134,6.20,-125.40,5.02,2.00,0.0000,19,None
135,6.20,-125.40,5.02,2.00,0.0000,19,None
136,6.20,-125.40,5.02,2.00,0.0000,19,None
137,6.20,-125.40,5.02,2.00,0.0000,19,None
138,6.20,-125.40,5.02,2.00,0.0000,19,None
139,6.15,-125.20,5.02,2.00,0.0000,19,None
140,6.15,-125.20,5.02,2.00,0.0000,19,None
141,6.15,-125.20,5.02,2.00,0.0000,19,None
142,6.11,-125.07,5.02,2.00,0.0000,19,None
143,6.11,-125.07,5.02,2.00,0.0000,19,None
144,6.11,-125.07,5.02,2.00,0.0000,19,None
145,6.08,-124.95,5.02,2.00,0.0000,19,None
146,6.08,-124.95,5.02,2.00,0.0000,19,None
147,6.08,-124.95,5.02,2.00,0.0000,19,None
148,6.08,-124.95,5.02,2.00,0.0000,19,None
149,6.05,-124.81,5.02,2.00,0.0000,19,None
150,6.05,-124.81,5.02,2.00,0.0000,19,None
151,6.05,-124.81,5.02,2.00,0.0000,19,None
152,6.02,-124.70,5.02,2.00,0.0000,19,None
153,6.00,-124.64,5.02,2.00,0.0000,19,None
154,6.00,-124.64,5.02,2.00,0.0000,19,None
155,6.00,-124.64,5.02,2.00,0.0000,19,None
156,6.00,-124.64,5.02,2.00,0.0000,19,None
157,5.97,-124.51,5.02,2.00,0.0000,19,None
158,5.97,-124.51,5.02,2.00,0.0000,19,None
159,5.97,-124.51,5.02,2.00,0.0000,19,None
160,5.93,-124.38,5.02,2.00,0.0000,19,None
161,5.93,-124.38,5.02,2.00,0.0000,19,None
162,5.93,-124.38,5.02,2.00,0.0000,19,None
163,5.90,-124.25,5.02,2.00,0.0000,19,None
164,5.90,-124.25,5.02,2.00,0.0000,19,None
165,5.90,-124.25,5.02,2.00,0.0000,19,None
166,5.90,-124.25,5.02,2.00,0.0000,19,None
167,5.86,-124.12,5.02,2.00,0.0000,19,None
168,5.86,-124.12,5.02,2.00,0.0000,19,None
169,5.86,-124.12,5.02,2.00,0.0000,19,None
170,5.86,-124.12,5.02,2.00,0.0000,19,None
171,5.86,-124.12,5.02,2.00,0.0000,19,None
172,5.81,-123.91,5.02,2.00,0.0000,19,None
173,5.81,-123.91,5.02,2.00,0.0000,19,None
174,5.81,-123.91,5.02,2.00,0.0000,19,None
175,5.78,-123.78,5.02,2.00,0.0000,19,None
176,5.78,-123.78,5.02,2.00,0.0000,19,None
177,5.78,-123.78,5.02,2.00,0.0000,19,None
178,5.75,-123.66,5.02,2.00,0.0000,19,None
179,5.75,-123.66,5.02,2.00,0.0000,19,None
180,5.73,-123.60,5.02,2.00,0.0000,19,None
181,5.73,-123.60,5.02,2.00,0.0000,19,None
182,5.73,-123.60,5.02,2.00,0.0000,19,None
183,5.69,-123.47,5.02,2.00,0.0000,19,None
184,5.69,-123.47,5.02,2.00,0.0000,19,None
185,5.69,-123.47,5.02,2.00,0.0000,19,None
186,5.69,-123.47,5.02,2.00,0.0000,19,None
187,5.69,-123.47,5.02,2.00,0.0000,19,None
188,5.69,-123.47,5.02,2.00,0.0000,19,None
189,5.64,-123.26,5.02,2.00,0.0000,19,None
190,5.64,-123.26,5.02,2.00,0.0000,19,None
191,5.64,-123.26,5.02,2.00,0.0000,19,None
192,5.61,-123.13,5.02,2.00,0.0000,19,None
193,5.61,-123.13,5.02,2.00,0.0000,19,None
194,5.61,-123.13,5.02,2.00,0.0000,19,None
195,5.57,-123.00,5.02,2.00,0.0000,19,None
196,5.57,-123.00,5.02,2.00,0.0000,19,None
197,5.57,-123.00,5.02,2.00,0.0000,19,None
198,5.54,-122.89,5.02,2.00,0.0000,19,None
199,5.54,-122.89,5.02,2.00,0.0000,19,None
200,5.53,-122.83,5.02,2.00,0.0000,19,None
201,5.53,-122.83,5.02,2.00,0.0000,19,None
202,5.53,-122.83,5.02,2.00,0.0000,19,None
203,5.49,-122.70,5.02,2.00,0.0000,19,None
204,5.49,-122.70,5.02,2.00,0.0000,19,None
205,5.49,-122.70,5.02,2.00,0.0000,19,None
206,5.49,-122.70,5.02,2.00,0.0000,19,None
207,5.46,-122.57,5.02,2.00,0.0000,19,None
208,5.46,-122.57,5.02,2.00,0.0000,19,None
209,5.46,-122.57,5.02,2.00,0.0000,19,None
210,5.43,-122.44,5.03,2.00,0.0000,19,None
211,5.43,-122.44,5.03,2.00,0.0000,19,None
212,5.43,-122.44,5.03,2.00,0.0000,19,None
213,5.39,-122.31,5.03,2.00,0.0000,19,None
214,5.39,-122.31,5.03,2.00,0.0000,19,None
215,5.39,-122.31,5.03,2.00,0.0000,19,None
216,5.39,-122.31,5.03,2.00,0.0000,19,None
217,5.39,-122.31,5.03,2.00,0.0000,19,None
218,5.39,-122.31,5.03,2.00,0.0000,19,None
219,5.34,-122.10,5.03,2.00,0.0000,19,None
220,5.34,-122.10,5.03,2.00,0.0000,19,None
221,5.34,-122.10,5.03,2.00,0.0000,19,None
222,5.30,-121.97,5.03,2.00,0.0000,19,None
223,5.30,-121.97,5.03,2.00,0.0000,19,None
224,5.30,-121.97,5.03,2.00,0.0000,19,None
225,5.27,-121.85,5.03,2.00,0.0000,19,None
226,5.27,-121.85,5.03,2.00,0.0000,19,None
227,5.26,-121.79,5.03,2.00,0.0000,19,None
228,5.26,-121.79,5.03,2.00,0.0000,19,None
229,5.26,-121.79,5.03,2.00,0.0000,19,None
230,5.22,-121.66,5.03,2.00,0.0000,19,None
231,5.22,-121.66,5.03,2.00,0.0000,19,None
232,5.22,-121.66,5.03,2.00,0.0000,19,None
233,5.19,-121.53,5.03,2.00,0.0000,19,None
234,5.19,-121.53,5.03,2.00,0.0000,19,None
235,5.19,-121.53,5.03,2.00,0.0000,19,None
236,5.19,-121.53,5.03,2.00,0.0000,19,None
237,5.16,-121.40,5.03,2.00,0.0000,19,None
238,5.16,-121.40,5.03,2.00,0.0000,19,None
239,5.16,-121.40,5.03,2.00,0.0000,19,None
240,5.12,-121.28,5.03,2.00,0.0000,19,None
241,5.12,-121.28,5.03,2.00,0.0000,19,None
242,5.12,-121.28,5.03,2.00,0.0000,19,None
243,5.12,-121.28,5.03,2.00,0.0000,19,None
244,5.12,-121.28,5.03,2.00,0.0000,19,None
245,5.07,-121.07,5.03,2.00,0.0000,19,None
246,5.07,-121.07,5.03,2.00,0.0000,19,None
247,5.07,-121.07,5.03,2.00,0.0000,19,None
248,5.07,-121.07,5.03,2.00,0.0000,19,None
249,5.03,-120.94,5.03,2.00,0.0000,19,None
250,5.03,-120.94,5.03,2.00,0.0000,19,None
251,5.03,-120.94,5.03,2.00,0.0000,19,None
252,5.00,-120.81,5.03,2.00,0.0000,19,None
253,5.00,-120.81,5.03,2.00,0.0000,19,None
254,5.00,-120.81,5.03,2.00,0.0000,19,None
255,4.97,-120.68,5.03,2.00,0.0000,19,None
256,4.97,-120.68,5.03,2.00,0.0000,19,None
257,4.97,-120.68,5.03,2.00,0.0000,19,None
258,4.94,-120.56,5.03,2.00,0.0000,19,None
259,4.94,-120.56,5.03,2.00,0.0000,19,None
260,4.92,-120.50,5.03,2.00,0.0000,19,None
261,4.92,-120.50,5.03,2.00,0.0000,19,None
262,4.92,-120.50,5.03,2.00,0.0000,19,None
263,4.89,-120.37,5.03,2.00,0.0000,19,None
264,4.89,-120.37,5.03,2.00,0.0000,19,None
265,4.89,-120.37,5.03,2.00,0.0000,19,None
266,4.89,-120.37,5.03,2.00,0.0000,19,None
267,4.85,-120.24,5.03,2.00,0.0000,19,None
268,4.85,-120.24,5.03,2.00,0.0000,19,None
269,4.85,-120.24,5.03,2.00,0.0000,19,None
270,4.82,-120.11,5.03,2.00,0.0000,19,None
271,4.82,-120.11,5.03,2.00,0.0000,19,None
272,4.82,-120.11,5.03,2.00,0.0000,19,None
273,4.78,-119.99,5.03,2.00,0.0000,19,None
274,4.78,-119.99,5.03,2.00,0.0000,19,None
275,4.78,-119.99,5.03,2.00,0.0000,19,None
276,4.78,-119.99,5.03,2.00,0.0000,19,None
277,4.75,-119.86,5.03,2.00,0.0000,19,None
278,4.75,-119.86,5.03,2.00,0.0000,19,None
279,4.75,-119.86,5.03,2.00,0.0000,19,None
280,4.72,-119.73,5.03,2.00,0.0000,19,None
281,4.72,-119.73,5.03,2.00,0.0000,19,None
282,4.72,-119.73,5.03,2.00,0.0000,19,None
283,4.72,-119.73,5.03,2.00,0.0000,19,None
284,4.72,-119.73,5.03,2.00,0.0000,19,None
285,4.66,-119.52,5.03,2.00,0.0000,19,None
286,4.66,-119.52,5.03,2.00,0.0000,19,None
287,4.66,-119.52,5.03,2.00,0.0000,19,None
288,4.63,-119.40,5.03,2.00,0.0000,19,None
289,4.63,-119.40,5.03,2.00,0.0000,19,None
290,4.62,-119.34,5.03,2.00,0.0000,19,None
291,4.62,-119.34,5.03,2.00,0.0000,19,None
292,4.62,-119.34,5.03,2.00,0.0000,19,None
293,4.58,-119.21,5.03,2.00,0.0000,19,None
294,4.58,-119.21,5.03,2.00,0.0000,19,None
295,4.58,-119.21,5.03,2.00,0.0000,19,None
296,4.58,-119.21,5.03,2.00,0.0000,19,None
297,4.55,-119.09,5.03,2.00,0.0000,19,None
298,4.55,-119.09,5.03,2.00,0.0000,19,None
299,4.55,-119.09,5.03,2.00,0.0000,19,None
300,4.51,-118.95,5.03,2.00,0.0000,19,None
301,4.51,-118.95,5.03,2.00,0.0000,19,None
302,4.51,-118.95,5.03,2.00,0.0000,19,None
303,4.51,-118.95,5.03,2.00,0.0000,19,None
304,4.51,-118.95,5.03,2.00,0.0000,19,None
305,4.46,-118.75,5.03,2.00,0.0000,19,None
306,4.46,-118.75,5.03,2.00,0.0000,19,None
307,4.46,-118.75,5.03,2.00,0.0000,19,None
308,4.46,-118.75,5.03,2.00,0.0000,19,None
309,4.46,-118.75,5.03,2.00,0.0000,19,None
310,4.46,-118.75,5.03,2.00,0.0000,19,None
311,4.46,-118.75,5.03,2.00,0.0000,19,None
312,4.46,-118.75,5.03,2.00,0.0000,19,None
313,4.46,-118.75,5.03,2.00,0.0000,19,None
314,4.46,-118.75,5.03,2.00,0.0000,19,None
315,4.46,-118.75,5.03,2.00,0.0000,19,None
316,4.46,-118.75,5.03,2.00,0.0000,19,None
317,4.46,-118.75,5.03,2.00,0.0000,19,None
318,4.46,-118.75,5.03,2.00,0.0000,19,None
319,4.32,-118.22,5.03,2.00,0.0000,19,None
320,4.32,-118.22,5.03,2.00,0.0000,19,None
321,4.32,-118.22,5.03,2.00,0.0000,19,None
322,4.32,-118.22,5.03,2.00,0.0000,19,None
323,4.29,-118.08,5.03,2.00,0.0000,19,None
324,4.27,-118.03,5.03,2.00,0.0000,19,None
325,4.27,-118.03,5.03,2.00,0.0000,19,None
326,4.27,-118.03,5.03,2.00,0.0000,19,None
327,4.24,-117.92,5.03,2.00,0.0000,19,None
328,4.24,-117.92,5.03,2.00,0.0000,19,None
329,4.23,-117.84,5.03,2.00,0.0000,19,None
330,4.21,-117.78,5.03,2.00,0.0000,19,None
331,4.21,-117.78,5.03,2.00,0.0000,19,None
332,4.21,-117.78,5.03,2.00,0.0000,19,None
333,4.21,-117.78,5.03,2.00,0.0000,19,None
334,4.21,-117.78,5.03,2.00,0.0000,19,None
335,4.21,-117.78,5.03,2.00,0.0000,19,None
336,4.16,-117.58,5.03,2.00,0.0000,19,None
337,4.16,-117.58,5.03,2.00,0.0000,19,None
338,4.16,-117.58,5.03,2.00,0.0000,19,None
339,4.12,-117.45,5.03,2.00,0.0000,19,None
340,4.12,-117.45,5.03,2.00,0.0000,19,None
341,4.12,-117.45,5.03,2.00,0.0000,19,None
342,4.09,-117.32,5.03,2.00,0.0000,19,None
343,4.09,-117.32,5.03,2.00,0.0000,19,None
344,4.09,-117.32,5.03,2.00,0.0000,19,None
345,4.09,-117.32,5.03,2.00,0.0000,19,None
346,4.09,-117.32,5.03,2.00,0.0000,19,None
347,4.04,-117.14,5.03,2.00,0.0000,19,None
348,4.04,-117.14,5.03,2.00,0.0000,19,None
349,4.02,-117.06,5.04,2.00,0.0000,19,None
350,4.02,-117.06,5.04,2.00,0.0000,19,None
351,4.02,-117.06,5.04,2.00,0.0000,19,None
352,4.02,-117.06,5.04,2.00,0.0000,19,None
353,4.02,-117.06,5.04,2.00,0.0000,19,None
354,3.97,-116.88,5.04,2.00,0.0000,19,None
355,3.97,-116.88,5.04,2.00,0.0000,19,None
356,3.97,-116.88,5.04,2.00,0.0000,19,None
357,3.94,-116.75,5.04,2.00,0.0000,19,None
358,3.94,-116.75,5.04,2.00,0.0000,19,None
359,3.94,-116.75,5.04,2.00,0.0000,19,None
360,3.90,-116.61,5.04,2.00,0.0000,19,None
361,3.90,-116.61,5.04,2.00,0.0000,19,None
362,3.88,-116.54,5.04,2.00,0.0000,19,None
363,3.88,-116.54,5.04,2.00,0.0000,19,None
364,3.87,-116.47,5.04,2.00,0.0000,19,None
365,3.87,-116.47,5.04,2.00,0.0000,19,None
366,3.87,-116.47,5.04,2.00,0.0000,19,None
367,3.87,-116.47,5.04,2.00,0.0000,19,None
368,3.87,-116.47,5.04,2.00,0.0000,19,None
369,3.81,-116.27,5.04,2.00,0.0000,19,None
370,3.81,-116.27,5.04,2.00,0.0000,19,None
371,3.81,-116.27,5.04,2.00,0.0000,19,None
372,3.81,-116.27,5.04,2.00,0.0000,19,None
373,3.81,-116.27,5.04,2.00,0.0000,19,None
374,3.77,-116.09,5.04,2.00,0.0000,19,None
375,3.77,-116.09,5.04,2.00,0.0000,19,None
376,3.77,-116.09,5.04,2.00,0.0000,19,None
377,3.73,-115.96,5.04,2.00,0.0000,19,None
378,3.73,-115.96,5.04,2.00,0.0000,19,None
379,3.73,-115.96,5.04,2.00,0.0000,19,None
380,3.73,-115.96,5.04,2.00,0.0000,19,None
381,3.70,-115.83,5.04,2.00,0.0000,19,None
382,3.70,-115.83,5.04,2.00,0.0000,19,None
383,3.68,-115.76,5.04,2.00,0.0000,19,None
384,3.68,-115.76,5.04,2.00,0.0000,19,None
385,3.68,-115.76,5.04,2.00,0.0000,19,None
386,3.64,-115.62,5.04,2.00,0.0000,19,None
387,3.64,-115.62,5.04,2.00,0.0000,19,None
388,3.64,-115.62,5.04,2.00,0.0000,19,None
389,3.64,-115.62,5.04,2.00,0.0000,19,None
390,3.64,-115.62,5.04,2.00,0.0000,19,None
391,3.60,-115.44,5.04,2.00,0.0000,19,None
392,3.60,-115.44,5.04,2.00,0.0000,19,None
393,3.60,-115.44,5.04,2.00,0.0000,19,None
394,3.56,-115.31,5.04,2.00,0.0000,19,None
395,3.56,-115.31,5.04,2.00,0.0000,19,None
396,3.56,-115.31,5.04,2.00,0.0000,19,None
397,3.56,-115.31,5.04,2.00,0.0000,19,None
398,3.53,-115.18,5.04,2.00,0.0000,19,None
399,3.53,-115.18,5.04,2.00,0.0000,19,None
400,3.53,-115.18,5.04,2.00,0.0000,19,None
401,3.50,-115.05,5.04,2.00,0.0000,19,None
402,3.50,-115.05,5.04,2.00,0.0000,19,None
403,3.50,-115.05,5.04,2.00,0.0000,19,None
404,3.46,-114.92,5.04,2.00,0.0000,19,None
405,3.46,-114.92,5.04,2.00,0.0000,19,None
406,3.46,-114.92,5.04,2.00,0.0000,19,None
407,3.46,-114.92,5.04,2.00,0.0000,19,None
408,3.43,-114.79,5.04,2.00,0.0000,19,None
409,3.43,-114.79,5.04,2.00,0.0000,19,None
410,3.41,-114.71,5.04,2.00,0.0000,19,None
411,3.41,-114.71,5.04,2.00,0.0000,19,None
412,3.41,-114.71,5.04,2.00,0.0000,19,None
413,3.37,-114.58,5.04,2.00,0.0000,19,None
414,3.37,-114.58,5.04,2.00,0.0000,19,None
415,3.37,-114.58,5.04,2.00,0.0000,19,None
416,3.37,-114.58,5.04,2.00,0.0000,19,None
417,3.37,-114.58,5.04,2.00,0.0000,19,None
418,3.32,-114.40,5.04,2.00,0.0000,19,None
419,3.32,-114.40,5.04,2.00,0.0000,19,None
420,3.32,-114.40,5.04,2.00,0.0000,19,None
421,3.29,-114.26,5.04,2.00,0.0000,19,None
422,3.29,-114.26,5.04,2.00,0.0000,19,None
423,3.29,-114.26,5.04,2.00,0.0000,19,None
424,3.29,-114.26,5.04,2.00,0.0000,19,None
425,3.26,-114.13,5.04,2.00,0.0000,19,None
426,3.26,-114.13,5.04,2.00,0.0000,19,None
427,3.26,-114.13,5.04,2.00,0.0000,19,None
428,3.22,-114.00,5.04,2.00,0.0000,19,None
429,3.22,-114.00,5.04,2.00,0.0000,19,None
430,3.22,-114.00,5.04,2.00,0.0000,19,None
431,3.19,-113.87,5.04,2.00,0.0000,19,None
432,3.19,-113.87,5.04,2.00,0.0000,19,None
433,3.19,-113.87,5.04,2.00,0.0000,19,None
434,3.19,-113.87,5.04,2.00,0.0000,19,None
435,3.15,-113.74,5.04,2.00,0.0000,19,None
436,3.15,-113.74,5.04,2.00,0.0000,19,None
437,3.13,-113.66,5.04,2.00,0.0000,19,None
438,3.13,-113.66,5.04,2.00,0.0000,19,None
439,3.12,-113.60,5.04,2.00,0.0000,19,None
440,3.12,-113.60,5.04,2.00,0.0000,19,None
441,3.12,-113.60,5.04,2.00,0.0000,19,None
442,3.12,-113.60,5.04,2.00,0.0000,19,None
443,3.12,-113.60,5.04,2.00,0.0000,19,None
444,3.06,-113.40,5.04,2.00,0.0000,19,None
445,3.06,-113.40,5.04,2.00,0.0000,19,None
446,3.06,-113.40,5.04,2.00,0.0000,19,None
447,3.06,-113.40,5.04,2.00,0.0000,19,None
448,3.02,-113.22,5.04,2.00,0.0000,19,None
449,3.02,-113.22,5.04,2.00,0.0000,19,None
450,3.02,-113.22,5.04,2.00,0.0000,19,None
451,3.02,-113.22,5.04,2.00,0.0000,19,None
452,2.98,-113.09,5.04,2.00,0.0000,19,None
453,2.98,-113.09,5.04,2.00,0.0000,19,None
454,2.98,-113.09,5.04,2.00,0.0000,19,None
455,2.95,-112.96,5.04,2.00,0.0000,19,None
456,2.95,-112.96,5.04,2.00,0.0000,19,None
457,2.95,-112.96,5.04,2.00,0.0000,19,None
458,2.91,-112.83,5.04,2.00,0.0000,19,None
459,2.91,-112.83,5.04,2.00,0.0000,19,None
460,2.89,-112.75,5.05,2.00,0.0000,19,None
461,2.89,-112.75,5.05,2.00,0.0000,19,None
462,2.89,-112.75,5.05,2.00,0.0000,19,None
463,2.89,-112.75,5.05,2.00,0.0000,19,None
464,2.86,-112.62,5.07,2.02,0.0000,19,None
465,2.86,-112.62,5.07,2.02,0.0000,19,None
466,2.86,-112.62,5.07,2.02,0.0000,19,None
467,2.83,-112.49,5.09,2.02,0.0000,19,None
468,2.83,-112.49,5.09,2.02,0.0000,19,None
469,2.81,-112.42,5.10,2.02,0.0000,19,None
470,2.81,-112.42,5.10,2.02,0.0000,19,None
471,2.81,-112.42,5.10,2.02,0.0000,19,None
472,2.81,-112.42,5.10,2.02,0.0000,19,None
473,2.81,-112.42,5.10,2.02,0.0000,19,None
474,2.76,-112.22,5.13,2.02,0.0000,19,None
475,2.76,-112.22,5.13,2.02,0.0000,19,None
476,2.76,-112.22,5.13,2.02,0.0000,19,None
477,2.72,-112.10,5.15,2.02,0.0000,19,None
478,2.72,-112.10,5.15,2.02,0.0000,19,None
479,2.72,-112.10,5.15,2.02,0.0000,19,None
480,2.72,-112.10,5.15,2.02,0.0000,19,None
481,2.69,-111.96,5.17,2.02,0.0000,19,None
482,2.69,-111.96,5.17,2.02,0.0000,19,None
483,2.69,-111.96,5.17,2.02,0.0000,19,None
484,2.65,-111.83,5.18,2.02,0.0000,19,None
485,2.65,-111.83,5.18,2.02,0.0000,19,None
486,2.65,-111.83,5.18,2.02,0.0000,19,None
487,2.65,-111.83,5.18,2.02,0.0000,19,None
488,2.62,-111.70,5.20,2.02,0.0000,19,None
489,2.62,-111.70,5.20,2.02,0.0000,19,None
490,2.62,-111.70,5.20,2.02,0.0000,19,None
491,2.62,-111.70,5.20,2.02,0.0000,19,None
492,2.57,-111.51,5.23,2.02,0.0000,19,None
493,2.57,-111.51,5.23,2.02,0.0000,19,None
494,2.55,-111.44,5.24,2.02,0.0000,19,None
495,2.55,-111.44,5.24,2.02,0.0000,19,None
496,2.53,-111.37,5.25,2.02,0.0000,19,None
